Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	cutoff	class	type	pla	catalog	e_M	e_R	e_Teff	e_L	mode
105	OGLE_SMC-ECL-00727_A	2.97	0.11	0.11	16.81	0.54	0.54	5400.0	150.0	150.0	2.236007926	0.07243706092	0.0620961156	NA	NA	NA	2.46	0.04	0.04	0.000625	0.000065	0.000065	NA	RGB	G/earlyK	NA	Hoyman20	NA	NA	NA	NA	EB
106	OGLE_SMC-ECL-00727_B	2.24	0.13	0.13	20.57	0.89	0.89	5200.0	150.0	150.0	2.307003701	0.08425874103	0.0705511675	NA	NA	NA	2.16	0.06	0.06	0.000257	0.000037	0.000037	NA	RGB	G/earlyK	NA	Hoyman20	NA	NA	NA	NA	EB
107	KIC4484356_A	0.88	0.06	0.06	0.82	0.02	0.02	5450.0	80.0	80.0	-0.2676062402	0.05629743284	0.04825494243	NA	NA	NA	4.55	0.01	0.01	1.60	0.16	0.16	NA	MS	NA	NA	Ozdarcan24	NA	NA	NA	NA	EB
108	KIC4484356_B	0.84	0.06	0.06	0.88	0.02	0.02	5400.0	NA	NA	-0.2291479884	0.05152646395	0.04416554053	NA	NA	NA	4.47	0.01	0.01	1.23	0.12	0.12	NA	MS	NA	NA	Ozdarcan24	NA	NA	NA	NA	EB
109	KIC4678171_A	0.65	0.02	0.02	0.652	0.008	0.008	4850.0	70.0	70.0	-0.6777807053	0.06204206884	0.04136137923	NA	NA	NA	4.523	0.007	0.007	2.35	0.11	0.11	NA	MS	NA	NA	Ozdarcan24	NA	NA	NA	NA	EB
110	KIC4678171_B	0.57	0.02	0.02	0.578	0.007	0.007	4297.0	NA	NA	-1	0.08685889638	0.04342944819	NA	NA	NA	4.667	0.008	0.008	2.95	0.15	0.15	NA	MS	NA	NA	Ozdarcan24	NA	NA	NA	NA	EB
111	KIC5300878_A	0.81	0.02	0.02	0.825	0.007	0.007	5000.0	70.0	70.0	-0.4202164034	0.05714401078	0.04571520862	NA	NA	NA	4.516	0.006	0.006	1.443	0.051	0.051	NA	MS	NA	NA	Ozdarcan24	NA	NA	NA	NA	EB
112	KIC5300878_B	0.8	0.02	0.02	0.825	0.007	0.007	4914.0	NA	NA	-0.4559319556	0.04963365507	0.04963365507	NA	NA	NA	4.51	0.005	0.005	1.425	0.051	0.051	NA	MS	NA	NA	Ozdarcan24	NA	NA	NA	NA	EB
113	KIC6147573_A	0.98	0.01	0.01	1.007	0.005	0.005	5699.0	100.0	100.0	-0.02227639471	0.05485825035	0.04571520862	-0.003	0.031	0.031	4.422	0.003	0.003	0.960	0.017	0.017	NA	MS	G3	NA	Ozdarcan24	NA	NA	NA	NA	EB
114	KIC6147573_B	0.98	0.01	0.01	1.013	0.005	0.005	5713.0	NA	NA	-0.008773924308	0.05317891615	0.04874733981	-0.003	0.031	0.031	4.417	0.003	0.003	0.943	0.017	0.017	NA	MS	G3	NA	Ozdarcan24	NA	NA	NA	NA	EB
115	KIC8543278_A	0.827	0.007	0.007	0.746	0.004	0.004	5270.0	90.0	90.0	-0.408935393	0.05567877973	0.04454302378	-0.166	0.028	0.028	4.611	0.004	0.004	1.992	0.036	0.036	NA	MS	K0	NA	Ozdarcan24	NA	NA	NA	NA	EB
116	KIC8543278_B	0.7	0.007	0.007	0.724	0.004	0.004	4451.0	NA	NA	-0.721246399	0.06857281293	0.04571520862	-0.166	0.028	0.028	4.564	0.005	0.005	1.845	0.036	0.036	NA	MS	K0	NA	Ozdarcan24	NA	NA	NA	NA	EB
117	KIC9762519_A	0.92	0.02	0.02	0.916	0.008	0.008	5750.0	90.0	90.0	-0.08092190762	0.05232463637	0.04709217274	-0.447	0.028	0.028	4.48	0.005	0.005	1.197	0.041	0.041	NA	MS	G7	NA	Ozdarcan24	NA	NA	NA	NA	EB
118	KIC9762519_B	0.69	0.02	0.02	0.816	0.007	0.007	4711.0	NA	NA	-0.5228787453	0.05790593092	0.05790593092	-0.447	0.028	0.028	4.454	0.007	0.007	1.270	0.049	0.049	NA	MS	G7	NA	Ozdarcan24	NA	NA	NA	NA	EB
119	KIC9821078_A	0.64	0.03	0.03	0.643	0.009	0.009	4600.0	60.0	60.0	-0.7695510786	0.05109346846	0.05109346846	NA	NA	NA	4.628	0.008	0.008	2.41	0.15	0.15	NA	MS	NA	NA	Ozdarcan24	NA	NA	NA	NA	EB
120	KIC9821078_B	0.5	0.02	0.02	0.493	0.007	0.007	3889.0	NA	NA	-1.301029996	0.08685889638	0.08685889638	NA	NA	NA	4.75	0.01	0.01	4.17	0.24	0.24	NA	MS	NA	NA	Ozdarcan24	NA	NA	NA	NA	EB
121	TIC150442264_A	6.65	0.04	0.04	3.99	0.03	0.03	17300.0	450.0	450.0	3.120573931	0.03948131654	0.03619120683	NA	NA	NA	4.058	0.003	0.003	0.1047	0.0024	0.0024	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
122	TIC150442264_B	5.12	0.05	0.05	4.39	0.04	0.04	15000.0	400.0	400.0	3.045322979	0.0508633177	0.0469507548	NA	NA	NA	3.863	0.004	0.004	0.0605	0.0018	0.0018	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
123	TIC161988269_A	21.83	0.02	0.02	5.03	0.03	0.03	33500.0	770.0	770.0	4.457881897	0.04237019336	0.03934375097	NA	NA	NA	4.375	0.006	0.006	0.1715	0.0031	0.0031	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
124	TIC161988269_B	12.36	0.03	0.03	6.87	0.04	0.04	22300.0	800.0	800.0	4.423245874	0.04752656594	0.04261002464	NA	NA	NA	3.857	0.006	0.006	0.03812	0.00067	0.00067	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
125	TIC339573009_A	17.26	0.02	0.02	8.24	0.04	0.04	30500.0	660.0	660.0	4.72427587	0.02540213007	0.02458270652	NA	NA	NA	3.843	0.007	0.007	0.03085	0.00045	0.00045	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
126	TIC339573009_B	12.66	0.03	0.03	5.47	0.05	0.05	28250.0	690.0	690.0	4.227886705	0.03340726784	0.030837478	NA	NA	NA	4.064	0.009	0.009	0.0774	0.0021	0.0021	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
127	TIC210944510_A	4.95	0.03	0.03	4.38	0.04	0.04	16120.0	450.0	450.0	3.065990289	0.02467505973	0.02350360996	NA	NA	NA	3.85	0.008	0.008	0.0589	0.0017	0.0017	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
128	TIC210944510_B	4.6	0.05	0.05	4.01	0.04	0.04	15500.0	480.0	480.0	2.912997459	0.03862411766	0.03555180496	NA	NA	NA	3.893	0.009	0.009	0.0713	0.0023	0.0023	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
129	TIC23491565_A	11.99	0.04	0.04	6.16	0.03	0.03	26670.0	450.0	450.0	4.234010818	0.02457792576	0.02331102237	NA	NA	NA	3.938	0.007	0.007	0.05130	0.00077	0.00077	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
130	TIC23491565_B	9.94	0.04	0.04	4.25	0.03	0.03	18500.0	590.0	590.0	3.866287339	0.03426317568	0.03190734969	NA	NA	NA	4.178	0.008	0.008	0.1295	0.0028	0.0028	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
131	TIC29052041_A	13.68	0.03	0.03	8.28	0.04	0.04	26000.0	620.0	620.0	4.450249108	0.0369612325	0.03388112979	NA	NA	NA	3.738	0.032	0.032	0.02410	0.00035	0.00035	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
132	TIC29052041_B	8.25	0.04	0.04	3.48	0.04	0.04	17450.0	400.0	400.0	3.416640507	0.06323061422	0.05491079656	NA	NA	NA	4.272	0.041	0.041	0.1958	0.0068	0.0068	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
133	TIC336145520_A	11.44	0.03	0.03	5.78	0.03	0.03	21000.0	550.0	550.0	3.767155866	0.02150834142	0.02078674443	NA	NA	NA	3.973	0.022	0.022	0.05924	0.00094	0.00094	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
134	TIC336145520_B	5.17	0.05	0.05	3.94	0.04	0.04	15850.0	450.0	450.0	2.93999821	0.03645049902	0.03340880211	NA	NA	NA	3.961	0.036	0.036	0.0845	0.0027	0.0027	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
135	TIC319936228_A	24.41	0.02	0.02	8.38	0.03	0.03	36900.0	770.0	770.0	5.068927612	0.03446193414	0.03186802512	NA	NA	NA	3.979	0.013	0.013	0.04148	0.00045	0.00045	NA	MS	O5,5	NA	CakirliNov25	NA	NA	NA	NA	EB
136	TIC319936228_B	21.01	0.03	0.03	3.71	0.04	0.04	35950.0	500.0	500.0	3.374748346	0.04581165421	0.0403142557	NA	NA	NA	4.121	0.015	0.015	0.411	0.013	0.013	NA	MS	O8	NA	CakirliNov25	NA	NA	NA	NA	EB
137	TIC280160125_A	7.13	0.03	0.03	5.68	0.03	0.03	17600.0	550.0	550.0	3.445604203	0.03580205406	0.03268883197	NA	NA	NA	3.782	0.022	0.022	0.03891	0.00064	0.00064	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
138	TIC280160125_B	3.24	0.04	0.04	2.48	0.03	0.03	10320.0	500.0	500.0	1.9240207	0.03864419035	0.03569543687	NA	NA	NA	4.16	0.028	0.028	0.2124	0.0081	0.0081	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
139	TIC351701483_A	7.38	0.04	0.04	3.08	0.03	0.03	16500.0	590.0	590.0	2.852998154	0.03213115098	0.0298526052	NA	NA	NA	4.331	0.023	0.023	0.2526	0.0075	0.0075	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
140	TIC351701483_B	0.89	0.06	0.06	0.48	0.05	0.05	4050.0	190.0	190.0	-1.22184875	0.07238241365	0.07238241365	NA	NA	NA	5.021	0.055	0.055	8.0	2.6	2.6	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
141	TIC339564202_A	19.96	0.04	0.04	7.25	0.03	0.03	31500.0	750.0	750.0	4.669316881	0.03626870406	0.03347880374	NA	NA	NA	4.017	0.033	0.033	0.05238	0.00066	0.00066	NA	Subgiant	O9	NA	CakirliNov25	NA	NA	NA	NA	EB
142	TIC339564202_B	11.49	0.05	0.05	7.14	0.04	0.04	27000.0	600.0	600.0	4.505149978	0.06378700203	0.05564398049	NA	NA	NA	3.791	0.044	0.044	0.03157	0.00055	0.00055	NA	MS	B0	NA	CakirliNov25	NA	NA	NA	NA	EB
143	TIC390393750_A	20.93	0.04	0.04	12.12	0.03	0.03	31230.0	550.0	550.0	5.105169428	0.03204370589	0.02999836296	NA	NA	NA	3.591	0.036	0.036	0.011756	0.000090	0.000090	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
144	TIC390393750_B	15.07	0.05	0.05	9.4	0.04	0.04	19500.0	400.0	400.0	4.394451681	0.03677493597	0.03327256111	NA	NA	NA	3.67	0.056	0.056	0.01814	0.00024	0.00024	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
145	TIC467238286_A	20.27	0.03	0.03	8.72	0.03	0.03	33200.0	750.0	750.0	4.95616843	0.03651148299	0.03362899749	NA	NA	NA	3.864	0.037	0.037	0.03057	0.00032	0.00032	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
146	TIC467238286_B	19.34	0.03	0.03	8.61	0.04	0.04	33900.0	720.0	720.0	4.863917377	0.04515236748	0.04099359679	NA	NA	NA	3.855	0.039	0.039	0.03030	0.00042	0.00042	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
147	TIC53292822_A	7.66	0.06	0.06	5.1	0.03	0.03	18800.0	550.0	550.0	3.465382851	0.04610660596	0.04164467635	NA	NA	NA	3.908	0.058	0.058	0.0577	0.0011	0.0011	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
148	TIC53292822_B	5.61	0.07	0.07	3.68	0.04	0.04	17000.0	500.0	500.0	3.079181246	0.0615250516	0.05428681024	NA	NA	NA	4.054	0.061	0.061	0.1126	0.0039	0.0039	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
149	TIC396903513_A	6.56	0.04	0.04	4.27	0.04	0.04	17400.0	450.0	450.0	3.227886705	0.03340726784	0.030837478	NA	NA	NA	3.993	0.051	0.051	0.0843	0.0024	0.0024	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
150	TIC396903513_B	5.94	0.05	0.05	4.01	0.05	0.05	17000.0	420.0	420.0	3.068185862	0.04825494243	0.04083110514	NA	NA	NA	4.008	0.055	0.055	0.0921	0.0035	0.0035	NA	NA	NA	NA	CakirliNov25	NA	NA	NA	NA	EB
151	TIC426520557_A	15.25	0.04	0.04	8.23	0.04	0.04	28000.0	640.0	640.0	4.568201724	0.0469507548	0.0352130661	NA	NA	NA	3.79	0.03	0.03	0.02736	0.00041	0.00041	NA	NA	NA	NA	CakirliNovBeta25	NA	NA	NA	NA	EB
152	TIC426520557_B	10.77	0.05	0.05	6.89	0.04	0.04	16300.0	420.0	420.0	2.477121255	0.5790593092	0.4342944819	NA	NA	NA	3.79	0.03	0.03	0.03293	0.00059	0.00059	NA	NA	NA	NA	CakirliNovBeta25	NA	NA	NA	NA	EB
153	TIC93997745_A	16.3	0.03	0.03	5.66	0.02	0.02	29700.0	610.0	610.0	4.361727836	0.03776473756	0.03776473756	NA	NA	NA	4.08	0.03	0.03	0.08990	0.00097	0.00097	NA	NA	NA	NA	CakirliNovBeta25	NA	NA	NA	NA	EB
154	TIC93997745_B	10.32	0.04	0.04	4.84	0.02	0.02	22000.0	640.0	640.0	3.792391689	0.04202849825	0.03502374854	NA	NA	NA	4.14	0.04	0.04	0.0910	0.0012	0.0012	NA	NA	NA	NA	CakirliNovBeta25	NA	NA	NA	NA	EB
155	TIC339570153_A	17.25	0.03	0.03	6.07	0.01	0.01	31100.0	580.0	580.0	4.462397998	0.02995134358	0.02995134358	NA	NA	NA	4.11	0.02	0.02	0.07713	0.00040	0.00040	NA	MS	NA	NA	CakirliNovBeta25	NA	NA	NA	NA	EB
156	TIC339570153_B	4.61	0.03	0.03	2.61	0.02	0.02	17000.0	450.0	450.0	2.707570176	0.03406231231	0.02554673423	NA	NA	NA	4.27	0.02	0.02	0.2593	0.0062	0.0062	NA	MS	NA	NA	CakirliNovBeta25	NA	NA	NA	NA	EB
157	TIC264540478_A	17.69	0.05	0.05	5.27	0.02	0.02	25600.0	610.0	610.0	3.591064607	0.03340726784	0.03340726784	NA	NA	NA	4.06	0.03	0.03	0.1209	0.0014	0.0014	NA	NA	NA	NA	CakirliNovBeta25	NA	NA	NA	NA	EB
158	TIC264540478_B	11.61	0.05	0.05	5.05	0.02	0.02	21000.0	630.0	630.0	3.991226076	0.03988418711	0.03988418711	NA	NA	NA	4.28	0.04	0.04	0.0901	0.0011	0.0011	NA	NA	NA	NA	CakirliNovBeta25	NA	NA	NA	NA	EB
159	TIC379012185_A	22.68	0.04	0.04	12.29	0.03	0.03	29900.0	610.0	610.0	5.041392685	0.03158505323	0.02763692158	NA	NA	NA	3.62	0.03	0.03	0.012218	0.000092	0.000092	NA	NA	NA	NA	CakirliNovBeta25	NA	NA	NA	NA	EB
160	TIC379012185_B	10.65	0.04	0.04	7.74	0.05	0.05	19000.0	410.0	410.0	3.698970004	0.05211533783	0.04342944819	NA	NA	NA	3.69	0.05	0.05	0.02297	0.00045	0.00045	NA	NA	NA	NA	CakirliNovBeta25	NA	NA	NA	NA	EB
161	TIC52281550_A	1.145	0.03	0.03	1.854	0.023	0.023	6160.0	100.0	100.0	0.6551384348	0.04323728249	0.03939396849	NA	NA	NA	3.961	0.052	0.052	0.1797	0.0082	0.0082	NA	MS	F/G	NA	CakirliJune25	NA	NA	NA	NA	EB
162	TIC52281550_B	0.779	0.054	0.054	0.74	0.031	0.031	5150.0	150.0	150.0	-0.4559319556	0.04963365507	0.03722524131	NA	NA	NA	4.591	0.027	0.027	1.92	0.28	0.28	NA	MS	M	NA	CakirliJune25	NA	NA	NA	NA	EB
163	TIC454013359_A	1.293	0.013	0.013	1.672	0.019	0.019	6220.0	130.0	130.0	0.5774917998	0.08502061286	0.07123348645	NA	NA	NA	4.103	0.049	0.049	0.2766	0.0098	0.0098	NA	MS	F/G	NA	CakirliJune25	NA	NA	NA	NA	EB
164	TIC454013359_B	0.367	0.015	0.015	0.337	0.021	0.021	3270.0	150.0	150.0	-2	0	0	NA	NA	NA	4.948	0.046	0.046	9.6	1.8	1.8	NA	MS	M	NA	CakirliJune25	NA	NA	NA	NA	EB
165	TIC307488184_A	1.071	0.024	0.024	0.843	0.021	0.021	5665.0	165.0	165.0	-0.1804560645	0.01316043885	0.01316043885	NA	NA	NA	4.615	0.022	0.022	1.79	0.14	0.14	NA	MS	F/G	NA	CakirliJune25	NA	NA	NA	NA	EB
166	TIC307488184_B	0.28	0.031	0.031	0.299	0.023	0.023	3530.0	140.0	140.0	-2	0	0	NA	NA	NA	4.933	0.051	0.051	10.5	2.7	2.7	NA	MS	M	NA	CakirliJune25	NA	NA	NA	NA	EB
167	TIC65448527_A	1.338	0.004	0.004	1.388	0.003	0.003	7860.0	90.0	90.0	0.6273658566	0.005121397192	0.005121397192	NA	NA	NA	4.274	0.005	0.005	0.5004	0.0036	0.0036	NA	NA	NA	NA	CakirliMay25	NA	NA	NA	NA	EB
168	TIC65448527_B	0.166	0.005	0.005	0.309	0.001	0.001	9550.0	400.0	400.0	0.02938377769	0.004058826934	0.004058826934	NA	NA	NA	4.678	0.007	0.007	5.63	0.18	0.18	NA	NA	NA	NA	CakirliMay25	NA	NA	NA	NA	EB
169	TIC54957535_A	1.538	0.013	0.013	2.08	0.007	0.007	7350.0	150.0	150.0	1.051152522	0.03011108408	0.02818088638	NA	NA	NA	3.907	0.017	0.017	0.1709	0.0023	0.0023	NA	NA	NA	NA	CakirliMay25	NA	NA	NA	NA	EB
170	TIC54957535_B	0.165	0.019	0.019	0.32	0.003	0.003	9965.0	250.0	250.0	0.09691001301	0.03474355855	0.0312692027	NA	NA	NA	4.645	0.032	0.032	5.04	0.60	0.60	NA	NA	NA	NA	CakirliMay25	NA	NA	NA	NA	EB
%171	KIC4932691_A	1.597	0.024	0.024	1.75	0.01	0.01	7580.0	450.0	450.0	0.9599948383	0.03666740692	0.03381020638	-0.4937	0.0108	0.0108	4.155	0.003	0.003	0.2980	0.0068	0.0068	NA	MS	NA	NA	CakirliApr25	NA	NA	NA	NA	EB
%172	KIC4932691_B	1.565	0.027	0.027	1.652	0.009	0.009	6935.0	1200.0	1200.0	0.8579352647	0.06324676921	0.05541621683	-0.4937	0.0108	0.0108	4.196	0.004	0.004	0.3471	0.0082	0.0082	NA	MS	NA	NA	CakirliApr25	NA	NA	NA	NA	EB
173	TIC7695666_A	1.179	0.015	0.015	1.478	0.035	0.035	6280.0	300.0	300.0	0.4857214265	0.0113541041	0.0113541041	NA	NA	NA	4.17	0.006	0.006	0.365	0.026	0.026	NA	MS	NA	NA	CakirliApr25	NA	NA	NA	NA	EB
174	TIC7695666_B	1.102	0.025	0.025	1.578	0.045	0.045	6050.0	350.0	350.0	0.5132176001	0.01465410829	0.01465410829	NA	NA	NA	4.084	0.006	0.006	0.280	0.025	0.025	NA	MS	NA	NA	CakirliApr25	NA	NA	NA	NA	EB
175	TIC410418820_A	2.55	0.019	0.019	2.041	0.035	0.035	11100.0	250.0	250.0	1.761025252	0.02575047032	0.02431988864	NA	NA	NA	4.225	0.007	0.007	0.300	0.016	0.016	NA	MS	NA	NA	CakirliApr25	NA	NA	NA	NA	EB
176	TIC410418820_B	1.532	0.027	0.027	1.461	0.045	0.045	7220.0	320.0	320.0	0.8122446968	0.03412791768	0.03145121826	NA	NA	NA	4.294	0.009	0.009	0.491	0.046	0.046	NA	MS	NA	NA	CakirliApr25	NA	NA	NA	NA	EB
177	EPIC203929178_A	1.492	0.008	0.008	1.694	0.003	0.003	6785.0	200.0	200.0	0.7387805585	0.06894821154	0.0594381134	NA	NA	NA	4.154	0.002	0.002	0.3069	0.0023	0.0023	NA	MS	NA	NA	CakirliApr25	NA	NA	NA	NA	EB
178	EPIC203929178_B	1.346	0.008	0.008	1.399	0.003	0.003	6777.0	300.0	300.0	0.4955443375	0.07215115993	0.06243850379	NA	NA	NA	4.276	0.002	0.002	0.4916	0.0043	0.0043	NA	MS	NA	NA	CakirliApr25	NA	NA	NA	NA	EB
179	TIC213047427_A	1.486	0.023	0.023	1.536	0.032	0.032	7195.0	210.0	210.0	0.7558748557	0.03200064603	0.0297148856	NA	NA	NA	4.183	0.011	0.011	0.410	0.026	0.026	NA	MS	NA	NA	CakirliApr25	NA	NA	NA	NA	EB
180	TIC213047427_B	1.115	0.025	0.025	1.424	0.044	0.044	6390.0	320.0	320.0	0.4313637642	0.02091047505	0.02091047505	NA	NA	NA	4.244	0.015	0.015	0.386	0.037	0.037	NA	MS	NA	NA	CakirliApr25	NA	NA	NA	NA	EB
181	KIC9693187_A	0.993	0.046	0.046	1.38	0.01	0.01	5738.0	84.0	84.0	0.2695129442	0.02568408226	0.02568408226	-0.36	0.15	0.15	4.0	0.37	0.37	0.378	0.019	0.019	NA	PMS	NA	NA	Beck26	NA	NA	NA	NA	EB/A
182	KIC9693187_B	0.889	0.041	0.041	NA	NA	NA	5150.0	150.0	150.0	NA	NA	NA	-0.36	0.15	0.15	4.5	NA	NA	NA	NA	NA	NA	MS	NA	NA	Beck26	NA	NA	NA	NA	EB/A
183	KIC4908495_A	0.851	0.005	0.005	0.859	0.009	0.009	4717.0	100.0	100.0	-0.4814860601	0.03948131654	0.03948131654	NA	NA	NA	4.499	0.009	0.009	1.343	0.043	0.043	NA	PMS	NA	NA	OzdarcanAug25	NA	NA	NA	NA	EB
184	KIC4908495_B_	0.813	0.005	0.005	0.849	0.008	0.008	4517.0	100.0	100.0	-0.5686362358	0.04825494243	0.03216996162	NA	NA	NA	4.489	0.008	0.008	1.329	0.038	0.038	NA	PMS	NA	NA	OzdarcanAug25	NA	NA	NA	NA	EB
185	KIC6466939_A	0.87	0.002	0.002	0.9	0.003	0.003	5153.0	100.0	100.0	-0.2839966564	0.03340726784	0.03340726784	NA	NA	NA	4.468	0.003	0.003	1.193	0.012	0.012	NA	PMS	NA	NA	OzdarcanAug25	NA	NA	NA	NA	EB
186	KIC6466939_B	0.851	0.001	0.001	0.868	0.003	0.003	4962.0	100.0	100.0	-0.3872161433	0.03177764502	0.03177764502	NA	NA	NA	4.49	0.003	0.003	1.301	0.014	0.014	NA	PMS	NA	NA	OzdarcanAug25	NA	NA	NA	NA	EB
187	KIC9474485_A	0.726	0.005	0.005	0.803	0.004	0.004	4547.0	100.0	100.0	-0.6020599913	0.03474355855	0.03474355855	NA	NA	NA	4.489	0.004	0.004	1.402	0.023	0.023	NA	PMS	NA	NA	OzdarcanAug25	NA	NA	NA	NA	EB
188	KIC9474485_B	0.709	0.005	0.005	0.78	0.004	0.004	4521.0	100.0	100.0	-0.638272164	0.03776473756	0.03776473756	NA	NA	NA	4.504	0.004	0.004	1.494	0.025	0.025	NA	PMS	NA	NA	OzdarcanAug25	NA	NA	NA	NA	EB
189	17e-3-02003_A	0.597	0.02	0.02	0.611	0.095	0.095	3800.0	100.0	100.0	-1.15490196	0.1861262065	0.1240841377	NA	NA	NA	4.64	0.14	0.14	2.6	1.2	1.2	NA	MS	M0	NA	Cruz18	NA	NA	NA	NA	EB
190	17e-3-02003_B	0.51	0.016	0.016	0.54	0.11	0.11	3500.0	100.0	100.0	-1.397940009	0.217147241	0.1085736205	NA	NA	NA	4.69	0.18	0.18	3.2	2.0	2.0	NA	MS	M2,5	NA	Cruz18	NA	NA	NA	NA	EB
191	17h-4-01429_A	0.503	0.016	0.016	0.514	0.006	0.006	3400.0	100.0	100.0	-1.522878745	0	0	NA	NA	NA	4.717	0.008	0.008	3.70	0.18	0.18	NA	MS	M3	NA	Cruz18	NA	NA	NA	NA	EB
192	17h-4-01429_B	0.409	0.013	0.013	0.421	0.006	0.006	3200.0	100.0	100.0	-1.698970004	0	0	NA	NA	NA	4.801	0.01	0.01	5.48	0.29	0.29	NA	MS	M4	NA	Cruz18	NA	NA	NA	NA	EB
193	19c-3-08647_A	0.393	0.019	0.019	0.494	0.069	0.069	3900.0	100.0	100.0	-1.301029996	0.1737177928	0.08685889638	NA	NA	NA	4.65	0.13	0.13	3.3	1.4	1.4	NA	MS	M0	NA	Cruz18	NA	NA	NA	NA	EB
194	19c-3-08647_B	0.244	0.014	0.014	0.422	0.077	0.077	3000.0	100.0	100.0	-2	0.4342944819	0	NA	NA	NA	4.57	0.16	0.16	3.2	1.8	1.8	NA	MS	M5	NA	Cruz18	NA	NA	NA	NA	EB
195	19f-4-05194_A	0.531	0.016	0.016	0.651	0.007	0.007	4400.0	100.0	100.0	-0.8538719643	0.03102103442	0.03102103442	NA	NA	NA	4.536	0.007	0.007	1.925	0.085	0.085	NA	MS	K5	NA	Cruz18	NA	NA	NA	NA	EB
196	19f-4-05194_B	0.385	0.011	0.011	0.425	0.006	0.006	3500.0	100.0	100.0	-1.698970004	0	0	NA	NA	NA	4.766	0.009	0.009	5.02	0.26	0.26	NA	MS	M2,5	NA	Cruz18	NA	NA	NA	NA	EB
197	19g-2-08064_A	0.717	0.027	0.027	0.67	0.078	0.078	4200.0	100.0	100.0	-0.8860566477	0.1336290714	0.1002218035	NA	NA	NA	4.64	0.1	0.1	2.38	0.84	0.84	NA	MS	K6	NA	Cruz18	NA	NA	NA	NA	EB
198	19g-2-08064_B	0.644	0.025	0.025	0.638	0.09	0.09	3100.0	100.0	100.0	-1.522878745	0.2895296546	0.1447648273	NA	NA	NA	4.64	0.13	0.13	2.5	1.1	1.1	NA	MS	M4,5	NA	Cruz18	NA	NA	NA	NA	EB
199	HAT-TR-318-007_A	0.448	0.011	0.011	0.4548	0.0035	0.0036	3190.0	110.0	110.0	-1.698970004	0	0	0.298	0.08	0.08	4.774	0.0056	0.0058	4.76	0.16	0.16	NA	MS	M3,71+/-0,69	NA	Hartman18	NA	NA	NA	NA	EB
200	HAT-TR-318-007_B	0.2721	0.0041	0.0042	0.2913	0.0023	0.0024	3100.0	110.0	110.0	-2	0	0	0.298	0.08	0.08	4.9442	0.0038	0.0039	11.01	0.31	0.32	NA	MS	M5,01+/-0,73	NA	Hartman18	NA	NA	NA	NA	EB
201	PTFEB132,707+19,810_A	0.3953	0.002	0.002	0.363	0.008	0.008	3260.0	70.0	70.0	-2	0	0	0.14	0.04	0.04	4.92	0.02	0.02	8.26	0.55	0.55	NA	MS	M3,5±0,2	NA	Kraus17	NA	NA	NA	NA	EB
202	PTFEB132,707+19,810_B	0.2098	0.0014	0.0014	0.272	0.012	0.012	3120.0	80.0	80.0	-2	0	0	0.14	0.04	0.04	4.89	0.04	0.04	10.4	1.4	1.4	NA	MS	M4,3±0,7	NA	Kraus17	NA	NA	NA	NA	EB
203	LP_661-13A	0.30795	0.00084	0.00084	0.3226	0.0033	0.0033	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.91	0.01	0.01	9.17	0.28	0.28	NA	MS	M	NA	Dittmann17	NA	NA	NA	NA	EB
204	LP_661-13B	0.194	0.00034	0.00034	0.2174	0.0023	0.0023	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.05	0.07	0.01	18.88	0.60	0.60	NA	MS	M	NA	Dittmann17	NA	NA	NA	NA	EB
